Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
31,Tue Apr 26 15:44:19 2022,91,91,91,91,91,2.1071982383728027,2.40631103515625,1.35260009765625,1.18524169921875,0.21055948734283447,2.1071982383728027,1.99993896484375,0.69989013671875,0.718017578125,0.11167645454406738,1.1172271966934204,0.9547948241233826,-0.033141061663627625,0.10817337036132812,4.9984217184828594e-05,1.2444700002670288,1.16160249710083,0.3433520495891571,0.2854706346988678,0.03889014944434166,1.0,313.0,1037.0,910.0,2048.0,1.6932495832443237,1.7217068672180176,2.0384037494659424,2.5152063369750977,2.8715872764587402,0,0,0,0,0,0.8977534174919128,0.8219634890556335,-0.09652210026979446,0.3789299428462982,0.0012852668296545744,1.2611230611801147,1.3428518772125244,-0.3319341540336609,0.9351556897163391,-0.19971582293510437,1.714898705482483,1.9328428506851196,1.7180012464523315,2.354400873184204,2.248591899871826
32,Tue Apr 26 15:44:21 2022,93,93,93,93,94,2.1086742877960205,2.44329833984375,1.36883544921875,1.13909912109375,0.20920443534851074,2.1086742877960205,1.99993896484375,0.73883056640625,0.68572998046875,0.10840630531311035,1.1222450733184814,0.950793445110321,-0.033868562430143356,0.10859863460063934,-5.8092118706554174e-05,1.2422863245010376,1.1574190855026245,0.34543004631996155,0.29040446877479553,0.04053836315870285,1.0,367.0,1036.0,845.0,2064.0,1.6974140405654907,1.7279298305511475,2.138871669769287,2.361292839050293,2.674165725708008,0,0,0,0,0,0.9033706784248352,0.8214772343635559,-0.09804753214120865,0.37395647168159485,-0.0014330159174278378,1.2541804313659668,1.3352535963058472,-0.37677496671676636,0.9451628923416138,-0.14519305527210236,1.7044123411178589,1.9277610778808594,1.723074197769165,2.4590439796447754,2.235837697982788
33,Tue Apr 26 15:44:24 2022,96,96,96,96,96,2.1058502197265625,2.33563232421875,1.325439453125,1.14263916015625,0.21492236852645874,2.1058502197265625,1.99993896484375,0.66851806640625,0.6802978515625,0.11270606517791748,1.117053508758545,0.9492002129554749,-0.03351356461644173,0.10869362205266953,9.443713679502252e-06,1.250726342201233,1.169549584388733,0.33873674273490906,0.2858770489692688,0.039803024381399155,1.0,367.0,1037.0,916.0,2071.0,1.6837018728256226,1.7100077867507935,1.9735623598098755,2.3796868324279785,2.8315954208374023,0,0,0,0,0,0.8931238651275635,0.8115946650505066,-0.09893690049648285,0.38021108508110046,0.00023726120707578957,1.2708284854888916,1.3555335998535156,-0.3295378088951111,0.9287684559822083,-0.1738252341747284,1.7401410341262817,1.9651952981948853,1.7419955730438232,2.3560914993286133,2.2412168979644775
34,Tue Apr 26 15:44:27 2022,98,98,98,98,99,2.1046950817108154,2.419677734375,1.35302734375,1.14251708984375,0.21600580215454102,2.1046950817108154,1.99993896484375,0.72076416015625,0.6798095703125,0.11382812261581421,1.1147277355194092,0.9493905901908875,-0.0337030403316021,0.10874969512224197,-6.749943622708088e-06,1.2319687604904175,1.145735740661621,0.3515647351741791,0.28537216782569885,0.03992147371172905,1.0,305.0,1036.0,891.0,2185.0,1.708399772644043,1.7455499172210693,2.0501606464385986,2.382185935974121,2.8513007164001465,0,0,0,0,0,0.9048343896865845,0.8286296129226685,-0.09586581587791443,0.3810802400112152,-0.000169080522027798,1.2530044317245483,1.3343528509140015,-0.32728251814842224,0.914023220539093,-0.201417475938797,1.7016230821609497,1.9253650903701782,1.7253721952438354,2.292095899581909,2.203814744949341
35,Tue Apr 26 15:44:29 2022,101,101,101,101,101,2.125791072845459,2.38568115234375,1.411865234375,1.14288330078125,0.20488590002059937,2.125791072845459,1.99993896484375,0.7113037109375,0.648193359375,0.10624980926513672,1.1230260133743286,0.9504746794700623,-0.03271549195051193,0.10814395546913147,-3.798338366323151e-05,1.2685004472732544,1.1863760948181152,0.3545726239681244,0.27547597885131836,0.040290262550115585,1.0,341.0,1036.0,854.0,2207.0,1.6758300065994263,1.685754656791687,2.0060875415802,2.352994203567505,2.63710880279541,0,0,0,0,0,0.8853178024291992,0.8011580109596252,-0.09226739406585693,0.39257127046585083,-0.00094274349976331,1.283463954925537,1.369419813156128,-0.28840887546539307,0.9308272004127502,-0.1987147033214569,1.763277292251587,1.9884861707687378,1.7184052467346191,2.287684679031372,2.167313575744629
36,Tue Apr 26 15:44:31 2022,103,103,103,103,104,2.0989441871643066,2.40509033203125,1.30792236328125,1.121826171875,0.2155800461769104,2.0989441871643066,1.99993896484375,0.66265869140625,0.68157958984375,0.11341077089309692,1.1276586055755615,0.9483230113983154,-0.03362514451146126,0.10863849520683289,9.856016731646378e-06,1.2865095138549805,1.207269549369812,0.34792760014533997,0.2766776978969574,0.04036504030227661,1.0,377.0,1036.0,907.0,2122.0,1.6315029859542847,1.6565803289413452,1.9045878648757935,2.46344256401062,2.809628486633301,0,0,0,0,0,0.8765256404876709,0.7855105996131897,-0.0966440811753273,0.39265361428260803,0.0002441721153445542,1.2952326536178589,1.3821969032287598,-0.24695169925689697,0.9384720325469971,-0.17632389068603516,1.7863588333129883,2.010838270187378,1.6886738538742065,2.288494825363159,2.215096950531006
37,Tue Apr 26 15:44:34 2022,106,106,106,106,106,2.1214678287506104,2.35858154296875,1.3125,1.1536865234375,0.213300883769989,2.1214678287506104,1.99993896484375,0.70703125,0.67010498046875,0.11259841918945312,1.1198900938034058,0.9527207016944885,-0.03262867033481598,0.10859432071447372,2.251054138469044e-05,1.2702670097351074,1.1880097389221191,0.35523557662963867,0.2757166922092438,0.04039135202765465,1.0,298.0,1037.0,763.0,2109.0,1.6700960397720337,1.6834365129470825,1.9903165102005005,2.4304113388061523,2.787686347961426,0,0,0,0,0,0.8816178441047668,0.8019468784332275,-0.09185079485177994,0.3938619792461395,0.0005573109374381602,1.2893476486206055,1.373833417892456,-0.30695319175720215,1.0020586252212524,-0.16065587103366852,1.7740890979766846,1.9904993772506714,1.702879786491394,2.5162668228149414,2.2378575801849365
38,Tue Apr 26 15:44:36 2022,108,108,108,108,109,2.1234259605407715,2.46392822265625,1.41033935546875,1.2052001953125,0.2153962254524231,2.1234259605407715,1.99993896484375,0.713134765625,0.69384765625,0.1143561601638794,1.1263344287872314,0.9493569135665894,-0.0338849276304245,0.10910847038030624,-1.9865152353304438e-05,1.2588657140731812,1.1737945079803467,0.3567501902580261,0.2822767198085785,0.04106822982430458,1.0,317.0,1037.0,792.0,2051.0,1.6867772340774536,1.7038238048553467,1.998975157737732,2.458040714263916,2.7845406532287598,0,0,0,0,0,0.8947216868400574,0.8087931275367737,-0.09498222917318344,0.38653019070625305,-0.0004837109590880573,1.2710108757019043,1.3536579608917236,-0.3618347644805908,1.0019222497940063,-0.14288175106048584,1.7394461631774902,1.961664080619812,1.7065750360488892,2.552298069000244,2.2371177673339844
39,Tue Apr 26 15:44:39 2022,111,111,111,111,111,2.121957540512085,2.42755126953125,1.44903564453125,1.24688720703125,0.21857768297195435,2.121957540512085,1.99993896484375,0.73626708984375,0.7392578125,0.11413836479187012,1.133459448814392,0.9475762248039246,-0.03331855684518814,0.10920234769582748,3.0719991173100425e-06,1.2828928232192993,1.1986037492752075,0.3601471483707428,0.28188222646713257,0.04152996838092804,1.0,364.0,1037.0,825.0,2073.0,1.6540411710739136,1.6685572862625122,2.0443506240844727,2.622576951980591,2.7483372688293457,0,0,0,0,0,0.883518397808075,0.7905666828155518,-0.09251373261213303,0.3874041736125946,7.397065928671509e-05,1.2848789691925049,1.3717246055603027,-0.32354018092155457,0.9850362539291382,-0.132904514670372,1.763738989830017,1.9904718399047852,1.7109735012054443,2.5069692134857178,2.238865852355957
40,Tue Apr 26 15:44:41 2022,113,113,113,113,114,2.136486530303955,2.53192138671875,1.325927734375,1.2158203125,0.22302138805389404,2.136486530303955,1.99993896484375,0.7132568359375,0.720458984375,0.11572319269180298,1.142146348953247,0.9486010670661926,-0.03398914262652397,0.10885845124721527,6.242151812330121e-06,1.3073060512542725,1.2255276441574097,0.3604995012283325,0.2777990400791168,0.042048171162605286,1.0,417.0,1037.0,792.0,1995.0,1.6342664957046509,1.6319003105163574,1.9785237312316895,2.593453884124756,2.752157688140869,0,0,0,0,0,0.8736640810966492,0.7740347981452942,-0.09428346902132034,0.3918604254722595,0.00014845239638816565,1.2978870868682861,1.3854730129241943,-0.3231222629547119,1.0132275819778442,-0.11420010030269623,1.7868798971176147,2.0090792179107666,1.6859875917434692,2.5807735919952393,2.231468677520752
41,Tue Apr 26 15:44:44 2022,116,116,116,116,116,1.1090025901794434,1.10137939453125,0.0880126953125,0.1702880859375,0.0306243896484375,1.1090025901794434,1.10137939453125,0.073974609375,0.1702880859375,0.01773315668106079,0.9727249145507812,0.9657806158065796,-0.033928144723176956,0.10912425816059113,-0.00012218218762427568,0.9732145071029663,0.9662888050079346,0.036440685391426086,0.1100180596113205,0.0033607364166527987,1.0,1.0,20.0,1.0,1481.0,1.139525294303894,1.1398035287857056,2.0300004482269287,1.5478193759918213,5.27656888961792,0,0,0,0,0,0.9994969367980957,0.9994741082191467,-0.9310511946678162,0.9918758869171143,-0.03635577857494354,1.0015052556991577,1.0015758275985718,-1.1742808818817139,1.0245410203933716,-0.5621529817581177,1.0040202140808105,1.0042052268981934,1.4799737930297852,1.066848635673523,5.856242656707764
42,Tue Apr 26 15:44:46 2022,118,118,118,118,119,1.0303571224212646,1.0250244140625,0.0751953125,0.12762451171875,0.009730517864227295,1.0303571224212646,1.0250244140625,0.071044921875,0.12762451171875,0.004990875720977783,0.9723309874534607,0.9655232429504395,-0.03354984149336815,0.10886402428150177,-4.370702299638651e-06,0.9725019931793213,0.965701162815094,0.03585135191679001,0.10906893014907837,0.0011040838435292244,1.0,1.0,6.0,1.0,2526.0,1.0594910383224487,1.0614302158355713,1.9816524982452393,1.1701271533966064,4.5203776359558105,0,0,0,0,0,0.9998241662979126,0.9998157620429993,-0.9358040690422058,0.9981213212013245,-0.003958669025450945,1.0005298852920532,1.000555157661438,-1.1646175384521484,1.005610466003418,-0.019985636696219444,1.0014126300811768,1.0014785528182983,1.4443806409835815,1.0149739980697632,3.532986879348755
43,Tue Apr 26 15:44:49 2022,121,121,121,121,121,2.717233657836914,3.833251953125,3.58050537109375,1.544189453125,0.4681617021560669,2.717233657836914,1.99993896484375,1.98046875,0.9046630859375,0.25309234857559204,1.5570118427276611,0.8320924639701843,-0.034617844969034195,0.10798095911741257,-2.9838105547241867e-05,1.6648406982421875,1.3054919242858887,0.9632605314254761,0.3735192120075226,0.06709210574626923,1.0,735.0,995.0,1117.0,5559.0,1.632128357887268,1.5319428443908691,2.0560052394866943,2.4219987392425537,3.7723119258880615,0,0,0,0,0,0.9352317452430725,0.6373785138130188,-0.03593819588422775,0.2890907824039459,-0.0004447334795258939,1.1638587713241577,1.203749179840088,-0.403685063123703,1.072465181350708,0.10331246256828308,1.4317611455917358,1.8407231569290161,1.8026139736175537,2.505540370941162,2.5891993045806885
44,Tue Apr 26 15:44:51 2022,123,123,123,123,124,2.06543231010437,2.3360595703125,1.34149169921875,0.9234619140625,0.3518754243850708,2.06543231010437,1.99993896484375,0.6964111328125,0.5457763671875,0.20673590898513794,1.0284035205841064,0.9651702046394348,-0.03359435871243477,0.11007404327392578,-3.179016130161472e-05,1.121631145477295,1.0792866945266724,0.23760059475898743,0.19168391823768616,0.04864037409424782,1.0,56.0,951.0,736.0,7471.0,1.8414541482925415,1.8530192375183105,2.931015968322754,2.8472726345062256,4.250294208526611,0,0,0,0,0,0.9168820977210999,0.8942667245864868,-0.14139004051685333,0.5742476582527161,-0.0006535755819641054,1.2164106369018555,1.250470757484436,-0.4931333661079407,1.3248422145843506,-0.41731131076812744,1.5944501161575317,1.688300371170044,2.5953590869903564,2.5753848552703857,2.8925745487213135
45,Tue Apr 26 15:44:54 2022,126,126,126,126,126,2.050523281097412,2.47857666015625,1.57806396484375,1.02288818359375,0.34748339653015137,2.050523281097412,1.99993896484375,0.88238525390625,0.62274169921875,0.18950039148330688,1.0263479948043823,0.9646667242050171,-0.03405063599348068,0.1083323284983635,4.842192083742702e-06,1.1176409721374512,1.0759787559509277,0.23811674118041992,0.1862591803073883,0.048368170857429504,1.0,57.0,1055.0,755.0,7682.0,1.834688663482666,1.8587160110473633,3.705683469772339,3.343414783477783,3.9178738594055176,0,0,0,0,0,0.9183163642883301,0.8965480923652649,-0.14299975335597992,0.5816214084625244,0.00010011112317442894,1.2122000455856323,1.2422670125961304,-0.5078454613685608,1.3919180631637573,-0.38555121421813965,1.5870524644851685,1.6730231046676636,2.9752085208892822,2.7147600650787354,2.852693796157837
46,Tue Apr 26 15:44:56 2022,128,128,128,128,129,2.1280572414398193,2.41668701171875,1.3017578125,1.115966796875,0.20451825857162476,2.1280572414398193,1.99993896484375,0.72723388671875,0.64013671875,0.10696667432785034,1.117422103881836,0.9564682245254517,-0.03261829540133476,0.10831733793020248,3.5738144106289838e-06,1.256108283996582,1.1738718748092651,0.3509940207004547,0.2768333852291107,0.03946153447031975,1.0,261.0,1037.0,772.0,2063.0,1.6941670179367065,1.7037115097045898,2.0719265937805176,2.3123538494110107,2.7106566429138184,0,0,0,0,0,0.8895905613899231,0.8147978186607361,-0.09293119609355927,0.3912726640701294,9.056450653588399e-05,1.276210069656372,1.3562681674957275,-0.35260704159736633,0.9986392259597778,-0.1745338886976242,1.745668888092041,1.9546068906784058,1.703922152519226,2.5157430171966553,2.2315759658813477
47,Tue Apr 26 15:44:59 2022,131,131,131,131,131,2.1262683868408203,2.36151123046875,1.3408203125,1.17706298828125,0.21035099029541016,2.1262683868408203,1.99993896484375,0.72784423828125,0.69927978515625,0.11055922508239746,1.117271900177002,0.9568874835968018,-0.033613014966249466,0.10898048430681229,1.5937723674142035e-06,1.2640846967697144,1.1834453344345093,0.34866830706596375,0.27531319856643677,0.039858222007751465,1.0,255.0,1037.0,757.0,2030.0,1.6820616722106934,1.6899293661117554,2.0874974727630615,2.539942741394043,2.7738122940063477,0,0,0,0,0,0.8838584423065186,0.8085607886314392,-0.09640398621559143,0.3958418369293213,3.998603642685339e-05,1.2863781452178955,1.3684039115905762,-0.3508322834968567,1.0053088665008545,-0.14800414443016052,1.7688392400741577,1.9794703722000122,1.7243934869766235,2.525484085083008,2.26277494430542
48,Tue Apr 26 15:45:01 2022,133,133,133,134,134,2.129776954650879,2.364501953125,1.419189453125,1.1290283203125,0.21483135223388672,2.129776954650879,1.99993896484375,0.72589111328125,0.66546630859375,0.1144525408744812,1.1081706285476685,0.9476063251495361,-0.03399479016661644,0.10915912687778473,2.3243015675689094e-05,1.247890830039978,1.1657158136367798,0.3509773313999176,0.2741371989250183,0.04034750536084175,1.0,261.0,1038.0,817.0,2187.0,1.706701397895813,1.7156317234039307,2.068199396133423,2.4274935722351074,2.836669683456421,0,0,0,0,0,0.8880349397659302,0.8128964900970459,-0.09685751050710678,0.3981916010379791,0.0005760706844739616,1.2816963195800781,1.365830421447754,-0.32801303267478943,0.9403037428855896,-0.22205904126167297,1.76377272605896,1.986007809638977,1.7323486804962158,2.265744924545288,2.1691060066223145
49,Tue Apr 26 15:45:04 2022,136,136,136,136,136,2.131243944168091,2.3831787109375,1.45355224609375,1.1297607421875,0.20856982469558716,2.131243944168091,1.99993896484375,0.7359619140625,0.659912109375,0.11023074388504028,1.1248809099197388,0.9521315097808838,-0.034014929085969925,0.10877323150634766,-1.2083538081242295e-07,1.2760415077209473,1.1907697916030884,0.36689484119415283,0.27520477771759033,0.040233172476291656,1.0,299.0,1038.0,899.0,2221.0,1.6701995134353638,1.6795345544815063,2.005920648574829,2.397894859313965,2.739797353744507,0,0,0,0,0,0.8815394639968872,0.7995932698249817,-0.09271029382944107,0.3952447175979614,-3.0033768325665733e-06,1.2879698276519775,1.376227855682373,-0.28239762783050537,0.9276695847511292,-0.23672477900981903,1.7710380554199219,2.00020694732666,1.700615406036377,2.1641347408294678,2.1873278617858887
50,Tue Apr 26 15:45:07 2022,138,138,138,139,139,2.131568193435669,2.32000732421875,1.4156494140625,1.186767578125,0.2128627896308899,2.131568193435669,1.99993896484375,0.737060546875,0.706787109375,0.11290222406387329,1.1290791034698486,0.9512612819671631,-0.03437454253435135,0.10906604677438736,-0.00015935894043650478,1.2846624851226807,1.2014155387878418,0.35600847005844116,0.28322383761405945,0.04028058052062988,1.0,349.0,1036.0,903.0,2120.0,1.6592437028884888,1.6646521091461182,2.070345640182495,2.49550724029541,2.8028945922851562,0,0,0,0,0,0.87889164686203,0.7917837500572205,-0.09655540436506271,0.3850878179073334,-0.00395622244104743,1.2900803089141846,1.3779308795928955,-0.28529033064842224,0.9719102382659912,-0.16732551157474518,1.7737133502960205,2.000337600708008,1.7155200242996216,2.352100133895874,2.2677619457244873
51,Tue Apr 26 15:45:09 2022,141,141,141,141,141,2.1209330558776855,2.44586181640625,1.39031982421875,1.156494140625,0.2170448899269104,2.1209330558776855,1.99993896484375,0.74310302734375,0.68505859375,0.11205840110778809,1.1221394538879395,0.9475880265235901,-0.034924887120723724,0.10937728732824326,-5.832344868395012e-06,1.2464109659194946,1.1570172309875488,0.36123061180114746,0.2904571294784546,0.040761806070804596,1.0,299.0,1036.0,826.0,2107.0,1.7016322612762451,1.728529930114746,2.057142972946167,2.358553171157837,2.749102830886841,0,0,0,0,0,0.9002965092658997,0.8189921379089355,-0.0966830775141716,0.3765694797039032,-0.0001430835691280663,1.263335943222046,1.3460572957992554,-0.3734637200832367,0.9899390339851379,-0.13984864950180054,1.7264491319656372,1.9530649185180664,1.7125401496887207,2.5121636390686035,2.264617443084717
52,Tue Apr 26 15:45:11 2022,143,143,143,143,144,2.1269304752349854,2.39508056640625,1.44671630859375,1.2127685546875,0.21892744302749634,2.1269304752349854,1.99993896484375,0.72918701171875,0.7403564453125,0.11590844392776489,1.1432706117630005,0.9480903744697571,-0.033961258828639984,0.10922180116176605,1.0744385690486524e-05,1.2955737113952637,1.2091765403747559,0.3636604845523834,0.29009363055229187,0.04162572696805,1.0,433.0,1036.0,903.0,2094.0,1.6416900157928467,1.6539677381515503,2.005131244659424,2.5521292686462402,2.784538507461548,0,0,0,0,0,0.8824434876441956,0.784079372882843,-0.09338726848363876,0.3765053451061249,0.0002581188746262342,1.284724235534668,1.37449312210083,-0.303290456533432,0.9586751461029053,-0.1189764216542244,1.7629398107528687,1.996303677558899,1.698103666305542,2.385873556137085,2.2463550567626953
53,Tue Apr 26 15:45:14 2022,146,146,146,146,146,2.1328186988830566,2.496337890625,1.4619140625,1.22637939453125,0.22179847955703735,2.1328186988830566,1.99993896484375,0.73297119140625,0.73651123046875,0.1158333420753479,1.1530346870422363,0.9432520866394043,-0.03409690782427788,0.10976962745189667,-2.5988836569013074e-05,1.310584545135498,1.2230054140090942,0.3709852695465088,0.29027488827705383,0.04259152710437775,1.0,475.0,1037.0,869.0,2051.0,1.6273796558380127,1.635265827178955,1.975741982460022,2.5372889041900635,2.7196333408355713,0,0,0,0,0,0.8797865509986877,0.7712575197219849,-0.09190905839204788,0.37815749645233154,-0.0006101879407651722,1.287977695465088,1.3776456117630005,-0.3075680732727051,0.9956594705581665,-0.09920961409807205,1.7670925855636597,2.001066207885742,1.6696038246154785,2.5329792499542236,2.239705801010132
